op_id_v2,cut,1st_exon,op_type_v2,exon_id,region_id,transcript_id,gene_id,exon_number,gene_type
EANN00177250|R0762|DC|ENST00000541615.5|5,dcom,0,DC,EANN00177250,R0762,ENST00000541615.5,ENSG00000255717.7,5,lncRNA
EANN00177260|R0398|DC|ENST00000541615.5|4,dcom,0,DC,EANN00177260,R0398,ENST00000541615.5,ENSG00000255717.7,4,lncRNA
EANN00177260|R0399|DC|ENST00000541615.5|4,dcom,0,DC,EANN00177260,R0399,ENST00000541615.5,ENSG00000255717.7,4,lncRNA
EANN00177260|R0762|DC|ENST00000541615.5|4,dcom,0,DC,EANN00177260,R0762,ENST00000541615.5,ENSG00000255717.7,4,lncRNA
EANN00177266|R0399|DC|ENST00000541615.5|3,dcom,0,DC,EANN00177266,R0399,ENST00000541615.5,ENSG00000255717.7,3,lncRNA
EANN00177266|R0763|DC|ENST00000541615.5|3,dcom,0,DC,EANN00177266,R0763,ENST00000541615.5,ENSG00000255717.7,3,lncRNA
EANN00177266|R0400|DC|ENST00000541615.5|3,dcom,0,DC,EANN00177266,R0400,ENST00000541615.5,ENSG00000255717.7,3,lncRNA
EANN00177279|R0763|DP|ENST00000541615.5|2,dpar,0,DP,EANN00177279,R0763,ENST00000541615.5,ENSG00000255717.7,2,lncRNA
EANN00177220|R0398|DC|ENST00000538266.5|7,dcom,0,DC,EANN00177220,R0398,ENST00000538266.5,ENSG00000255717.7,7,lncRNA
EANN00177220|R0961|DC|ENST00000538266.5|7,dcom,0,DC,EANN00177220,R0961,ENST00000538266.5,ENSG00000255717.7,7,lncRNA
EANN00177240|R0398|DC|ENST00000538266.5|6,dcom,0,DC,EANN00177240,R0398,ENST00000538266.5,ENSG00000255717.7,6,lncRNA
EANN00177243|R0398|DC|ENST00000538266.5|5,dcom,0,DC,EANN00177243,R0398,ENST00000538266.5,ENSG00000255717.7,5,lncRNA
EANN00177243|R0399|DC|ENST00000538266.5|5,dcom,0,DC,EANN00177243,R0399,ENST00000538266.5,ENSG00000255717.7,5,lncRNA
EANN00177243|R0762|DC|ENST00000538266.5|5,dcom,0,DC,EANN00177243,R0762,ENST00000538266.5,ENSG00000255717.7,5,lncRNA
EANN00177250|R0398|DC|ENST00000538266.5|4,dcom,0,DC,EANN00177250,R0398,ENST00000538266.5,ENSG00000255717.7,4,lncRNA
EANN00177250|R0399|DC|ENST00000538266.5|4,dcom,0,DC,EANN00177250,R0399,ENST00000538266.5,ENSG00000255717.7,4,lncRNA
EANN00177250|R0762|DC|ENST00000538266.5|4,dcom,0,DC,EANN00177250,R0762,ENST00000538266.5,ENSG00000255717.7,4,lncRNA
EANN00177266|R0399|DC|ENST00000538266.5|3,dcom,0,DC,EANN00177266,R0399,ENST00000538266.5,ENSG00000255717.7,3,lncRNA
EANN00177266|R0763|DC|ENST00000538266.5|3,dcom,0,DC,EANN00177266,R0763,ENST00000538266.5,ENSG00000255717.7,3,lncRNA
EANN00177266|R0400|DC|ENST00000538266.5|3,dcom,0,DC,EANN00177266,R0400,ENST00000538266.5,ENSG00000255717.7,3,lncRNA
EANN00177279|R0763|DP|ENST00000538266.5|2,dpar,0,DP,EANN00177279,R0763,ENST00000538266.5,ENSG00000255717.7,2,lncRNA
EANN00177222|R0398|DC|ENST00000545688.5|9,dcom,0,DC,EANN00177222,R0398,ENST00000545688.5,ENSG00000255717.7,9,lncRNA
EANN00177222|R0961|DP|ENST00000545688.5|9,dpar,0,DP,EANN00177222,R0961,ENST00000545688.5,ENSG00000255717.7,9,lncRNA
EANN00177240|R0398|DC|ENST00000545688.5|8,dcom,0,DC,EANN00177240,R0398,ENST00000545688.5,ENSG00000255717.7,8,lncRNA
EANN00177243|R0398|DC|ENST00000545688.5|7,dcom,0,DC,EANN00177243,R0398,ENST00000545688.5,ENSG00000255717.7,7,lncRNA
EANN00177243|R0399|DC|ENST00000545688.5|7,dcom,0,DC,EANN00177243,R0399,ENST00000545688.5,ENSG00000255717.7,7,lncRNA
EANN00177243|R0762|DC|ENST00000545688.5|7,dcom,0,DC,EANN00177243,R0762,ENST00000545688.5,ENSG00000255717.7,7,lncRNA
EANN00177250|R0398|DC|ENST00000545688.5|6,dcom,0,DC,EANN00177250,R0398,ENST00000545688.5,ENSG00000255717.7,6,lncRNA
EANN00177250|R0399|DC|ENST00000545688.5|6,dcom,0,DC,EANN00177250,R0399,ENST00000545688.5,ENSG00000255717.7,6,lncRNA
EANN00177250|R0762|DC|ENST00000545688.5|6,dcom,0,DC,EANN00177250,R0762,ENST00000545688.5,ENSG00000255717.7,6,lncRNA
EANN00177260|R0398|DC|ENST00000545688.5|5,dcom,0,DC,EANN00177260,R0398,ENST00000545688.5,ENSG00000255717.7,5,lncRNA
EANN00177260|R0399|DC|ENST00000545688.5|5,dcom,0,DC,EANN00177260,R0399,ENST00000545688.5,ENSG00000255717.7,5,lncRNA
EANN00177260|R0762|DC|ENST00000545688.5|5,dcom,0,DC,EANN00177260,R0762,ENST00000545688.5,ENSG00000255717.7,5,lncRNA
EANN00177266|R0399|DC|ENST00000545688.5|4,dcom,0,DC,EANN00177266,R0399,ENST00000545688.5,ENSG00000255717.7,4,lncRNA
EANN00177266|R0763|DC|ENST00000545688.5|4,dcom,0,DC,EANN00177266,R0763,ENST00000545688.5,ENSG00000255717.7,4,lncRNA
EANN00177266|R0400|DC|ENST00000545688.5|4,dcom,0,DC,EANN00177266,R0400,ENST00000545688.5,ENSG00000255717.7,4,lncRNA
EANN00177272|R0399|DC|ENST00000545688.5|3,dcom,0,DC,EANN00177272,R0399,ENST00000545688.5,ENSG00000255717.7,3,lncRNA
EANN00177272|R0763|DC|ENST00000545688.5|3,dcom,0,DC,EANN00177272,R0763,ENST00000545688.5,ENSG00000255717.7,3,lncRNA
EANN00177272|R0400|DC|ENST00000545688.5|3,dcom,0,DC,EANN00177272,R0400,ENST00000545688.5,ENSG00000255717.7,3,lncRNA
EANN00177279|R0763|DP|ENST00000545688.5|2,dpar,0,DP,EANN00177279,R0763,ENST00000545688.5,ENSG00000255717.7,2,lncRNA
EANN00177235|R0398|DF|ENST00000384756.1|1,dcom,1,DF,EANN00177235,R0398,ENST00000384756.1,ENSG00000277194.1,1,snoRNA
EANN00177235|R0961|DP|ENST00000384756.1|1,dpar,1,DP,EANN00177235,R0961,ENST00000384756.1,ENSG00000277194.1,1,snoRNA
EANN00177238|R0398|DC|ENST00000540865.5|6,dcom,0,DC,EANN00177238,R0398,ENST00000540865.5,ENSG00000255717.7,6,lncRNA
EANN00177238|R0399|DP|ENST00000540865.5|6,dpar,0,DP,EANN00177238,R0399,ENST00000540865.5,ENSG00000255717.7,6,lncRNA
EANN00177238|R0762|DP|ENST00000540865.5|6,dpar,0,DP,EANN00177238,R0762,ENST00000540865.5,ENSG00000255717.7,6,lncRNA
EANN00177250|R0398|DC|ENST00000540865.5|5,dcom,0,DC,EANN00177250,R0398,ENST00000540865.5,ENSG00000255717.7,5,lncRNA
EANN00177250|R0399|DC|ENST00000540865.5|5,dcom,0,DC,EANN00177250,R0399,ENST00000540865.5,ENSG00000255717.7,5,lncRNA
EANN00177250|R0762|DC|ENST00000540865.5|5,dcom,0,DC,EANN00177250,R0762,ENST00000540865.5,ENSG00000255717.7,5,lncRNA
EANN00177266|R0399|DC|ENST00000540865.5|4,dcom,0,DC,EANN00177266,R0399,ENST00000540865.5,ENSG00000255717.7,4,lncRNA
EANN00177266|R0763|DC|ENST00000540865.5|4,dcom,0,DC,EANN00177266,R0763,ENST00000540865.5,ENSG00000255717.7,4,lncRNA
EANN00177266|R0400|DC|ENST00000540865.5|4,dcom,0,DC,EANN00177266,R0400,ENST00000540865.5,ENSG00000255717.7,4,lncRNA
EANN00177272|R0399|DC|ENST00000540865.5|3,dcom,0,DC,EANN00177272,R0399,ENST00000540865.5,ENSG00000255717.7,3,lncRNA
EANN00177272|R0763|DC|ENST00000540865.5|3,dcom,0,DC,EANN00177272,R0763,ENST00000540865.5,ENSG00000255717.7,3,lncRNA
EANN00177272|R0400|DC|ENST00000540865.5|3,dcom,0,DC,EANN00177272,R0400,ENST00000540865.5,ENSG00000255717.7,3,lncRNA
EANN00177279|R0763|DP|ENST00000540865.5|2,dpar,0,DP,EANN00177279,R0763,ENST00000540865.5,ENSG00000255717.7,2,lncRNA
EANN00177248|R0398|DC|ENST00000539303.5|6,dcom,0,DC,EANN00177248,R0398,ENST00000539303.5,ENSG00000255717.7,6,lncRNA
EANN00177248|R0399|DC|ENST00000539303.5|6,dcom,0,DC,EANN00177248,R0399,ENST00000539303.5,ENSG00000255717.7,6,lncRNA
EANN00177248|R0762|DC|ENST00000539303.5|6,dcom,0,DC,EANN00177248,R0762,ENST00000539303.5,ENSG00000255717.7,6,lncRNA
EANN00177251|R0398|DC|ENST00000539303.5|5,dcom,0,DC,EANN00177251,R0398,ENST00000539303.5,ENSG00000255717.7,5,lncRNA
EANN00177251|R0399|DC|ENST00000539303.5|5,dcom,0,DC,EANN00177251,R0399,ENST00000539303.5,ENSG00000255717.7,5,lncRNA
EANN00177251|R0762|DC|ENST00000539303.5|5,dcom,0,DC,EANN00177251,R0762,ENST00000539303.5,ENSG00000255717.7,5,lncRNA
EANN00177260|R0398|DC|ENST00000539303.5|4,dcom,0,DC,EANN00177260,R0398,ENST00000539303.5,ENSG00000255717.7,4,lncRNA
EANN00177260|R0399|DC|ENST00000539303.5|4,dcom,0,DC,EANN00177260,R0399,ENST00000539303.5,ENSG00000255717.7,4,lncRNA
EANN00177260|R0762|DC|ENST00000539303.5|4,dcom,0,DC,EANN00177260,R0762,ENST00000539303.5,ENSG00000255717.7,4,lncRNA
EANN00177266|R0399|DC|ENST00000539303.5|3,dcom,0,DC,EANN00177266,R0399,ENST00000539303.5,ENSG00000255717.7,3,lncRNA
EANN00177266|R0763|DC|ENST00000539303.5|3,dcom,0,DC,EANN00177266,R0763,ENST00000539303.5,ENSG00000255717.7,3,lncRNA
EANN00177266|R0400|DC|ENST00000539303.5|3,dcom,0,DC,EANN00177266,R0400,ENST00000539303.5,ENSG00000255717.7,3,lncRNA
EANN00177272|R0399|DC|ENST00000539303.5|2,dcom,0,DC,EANN00177272,R0399,ENST00000539303.5,ENSG00000255717.7,2,lncRNA
EANN00177272|R0763|DC|ENST00000539303.5|2,dcom,0,DC,EANN00177272,R0763,ENST00000539303.5,ENSG00000255717.7,2,lncRNA
EANN00177272|R0400|DC|ENST00000539303.5|2,dcom,0,DC,EANN00177272,R0400,ENST00000539303.5,ENSG00000255717.7,2,lncRNA
EANN00177277|R0763|DP|ENST00000539303.5|1,dpar,1,DP,EANN00177277,R0763,ENST00000539303.5,ENSG00000255717.7,1,lncRNA
EANN00177249|R0398|DF|ENST00000384693.1|1,dcom,1,DF,EANN00177249,R0398,ENST00000384693.1,ENSG00000277846.1,1,snoRNA
EANN00177249|R0399|DF|ENST00000384693.1|1,dcom,1,DF,EANN00177249,R0399,ENST00000384693.1,ENSG00000277846.1,1,snoRNA
EANN00177249|R0762|DF|ENST00000384693.1|1,dcom,1,DF,EANN00177249,R0762,ENST00000384693.1,ENSG00000277846.1,1,snoRNA
EANN00177263|R0398|DP|ENST00000516331.1|1,dpar,1,DP,EANN00177263,R0398,ENST00000516331.1,ENSG00000278527.1,1,snoRNA
EANN00177263|R0399|DF|ENST00000516331.1|1,dcom,1,DF,EANN00177263,R0399,ENST00000516331.1,ENSG00000278527.1,1,snoRNA
EANN00177263|R0762|DP|ENST00000516331.1|1,dpar,1,DP,EANN00177263,R0762,ENST00000516331.1,ENSG00000278527.1,1,snoRNA
EANN00177263|R0763|DF|ENST00000516331.1|1,dpar,1,DF,EANN00177263,R0763,ENST00000516331.1,ENSG00000278527.1,1,snoRNA
EANN00177264|R0399|DC|ENST00000545308.5|3,dcom,0,DC,EANN00177264,R0399,ENST00000545308.5,ENSG00000255717.7,3,lncRNA
EANN00177264|R0763|DC|ENST00000545308.5|3,dcom,0,DC,EANN00177264,R0763,ENST00000545308.5,ENSG00000255717.7,3,lncRNA
EANN00177264|R0400|DC|ENST00000545308.5|3,dcom,0,DC,EANN00177264,R0400,ENST00000545308.5,ENSG00000255717.7,3,lncRNA
EANN00177279|R0763|DP|ENST00000545308.5|2,dpar,0,DP,EANN00177279,R0763,ENST00000545308.5,ENSG00000255717.7,2,lncRNA
EANN00177270|R0399|DF|ENST00000384706.1|1,dcom,1,DF,EANN00177270,R0399,ENST00000384706.1,ENSG00000274544.1,1,snoRNA
EANN00177270|R0763|DF|ENST00000384706.1|1,dcom,1,DF,EANN00177270,R0763,ENST00000384706.1,ENSG00000274544.1,1,snoRNA
EANN00177270|R0400|DF|ENST00000384706.1|1,dcom,1,DF,EANN00177270,R0400,ENST00000384706.1,ENSG00000274544.1,1,snoRNA
EANN00177271|R0399|DP|ENST00000540904.1|2,dpar,0,DP,EANN00177271,R0399,ENST00000540904.1,ENSG00000255717.7,2,lncRNA
EANN00177271|R0763|DP|ENST00000540904.1|2,dpar,0,DP,EANN00177271,R0763,ENST00000540904.1,ENSG00000255717.7,2,lncRNA
EANN00177271|R0400|DP|ENST00000540904.1|2,dpar,0,DP,EANN00177271,R0400,ENST00000540904.1,ENSG00000255717.7,2,lncRNA
EANN00177276|R0399|DP|ENST00000363981.1|1,dpar,1,DP,EANN00177276,R0399,ENST00000363981.1,ENSG00000275996.1,1,snoRNA
EANN00177276|R0763|DF|ENST00000363981.1|1,dcom,1,DF,EANN00177276,R0763,ENST00000363981.1,ENSG00000275996.1,1,snoRNA
EANN00177276|R0400|DP|ENST00000363981.1|1,dpar,1,DP,EANN00177276,R0400,ENST00000363981.1,ENSG00000275996.1,1,snoRNA
EANN00180719|R0738|DP|T061229|12,dpar,0,DP,EANN00180719,R0738,T061229,G014172,12,mixed_read_through
EANN00180749|R0738|DP|T061229|13,dpar,0,DP,EANN00180749,R0738,T061229,G014172,13,mixed_read_through
EANN00180749|R1111|DI|T061229|13,dins,0,DI,EANN00180749,R1111,T061229,G014172,13,mixed_read_through
EANN00180723|R0738|DI|T061222|12,dins,0,DI,EANN00180723,R0738,T061222,G014172,12,mixed_read_through
EANN00180723|R1111|DI|T061222|12,dins,0,DI,EANN00180723,R1111,T061222,G014172,12,mixed_read_through
EANN00180726|R0738|DP|T061234|2,dpar,0,DP,EANN00180726,R0738,T061234,G014165,2,lncRNA
EANN00180753|R0738|DC|T061234|3,dcom,0,DC,EANN00180753,R0738,T061234,G014165,3,lncRNA
EANN00180728|R0738|DP|T061203|11,dpar,0,DP,EANN00180728,R0738,T061203,G014172,11,mixed_read_through
EANN00180749|R0738|DP|T061203|12,dpar,0,DP,EANN00180749,R0738,T061203,G014172,12,mixed_read_through
EANN00180749|R1111|DI|T061203|12,dins,0,DI,EANN00180749,R1111,T061203,G014172,12,mixed_read_through
EANN00180728|R0738|DP|T061208|11,dpar,0,DP,EANN00180728,R0738,T061208,G014172,11,mixed_read_through
EANN00180744|R0738|DC|T061208|12,dcom,0,DC,EANN00180744,R0738,T061208,G014172,12,mixed_read_through
EANN00180744|R1111|DP|T061208|12,dpar,0,DP,EANN00180744,R1111,T061208,G014172,12,mixed_read_through
EANN00180777|R0738|DP|T061208|13,dpar,0,DP,EANN00180777,R0738,T061208,G014172,13,mixed_read_through
EANN00180777|R1111|DP|T061208|13,dpar,0,DP,EANN00180777,R1111,T061208,G014172,13,mixed_read_through
EANN00180728|R0738|DP|T061237|1,dpar,1,DP,EANN00180728,R0738,T061237,G014172,1,lncRNA
EANN00180748|R0738|DP|T061237|2,dpar,0,DP,EANN00180748,R0738,T061237,G014172,2,lncRNA
EANN00180748|R1111|DP|T061237|2,dpar,0,DP,EANN00180748,R1111,T061237,G014172,2,lncRNA
EANN00180792|R1111|DP|T061237|3,dpar,0,DP,EANN00180792,R1111,T061237,G014172,3,lncRNA
EANN00180728|R0738|DP|T061238|1,dpar,1,DP,EANN00180728,R0738,T061238,G014172,1,mixed_read_through
EANN00180745|R0738|DP|T061238|2,dpar,0,DP,EANN00180745,R0738,T061238,G014172,2,mixed_read_through
EANN00180745|R1111|DP|T061238|2,dpar,0,DP,EANN00180745,R1111,T061238,G014172,2,mixed_read_through
EANN00180785|R1111|DP|T061238|3,dpar,0,DP,EANN00180785,R1111,T061238,G014172,3,mixed_read_through
EANN00180729|R0738|DP|T061228|13,dpar,0,DP,EANN00180729,R0738,T061228,G014172,13,mixed_read_through
EANN00180729|R1111|DP|T061228|13,dpar,0,DP,EANN00180729,R1111,T061228,G014172,13,mixed_read_through
EANN00180767|R0738|DP|T061228|14,dpar,0,DP,EANN00180767,R0738,T061228,G014172,14,mixed_read_through
EANN00180767|R1111|DC|T061228|14,dcom,0,DC,EANN00180767,R1111,T061228,G014172,14,mixed_read_through
EANN00180789|R1111|DP|T061228|15,dpar,0,DP,EANN00180789,R1111,T061228,G014172,15,mixed_read_through
EANN00180730|R0738|DI|T061226|14,dins,0,DI,EANN00180730,R0738,T061226,G014172,14,mixed_read_through
EANN00180730|R1111|DI|T061226|14,dins,0,DI,EANN00180730,R1111,T061226,G014172,14,mixed_read_through
EANN00180731|R0738|DI|T061224|13,dins,0,DI,EANN00180731,R0738,T061224,G014172,13,mixed_read_through
EANN00180731|R1111|DI|T061224|13,dins,0,DI,EANN00180731,R1111,T061224,G014172,13,mixed_read_through
EANN00180732|R0738|DI|T061217|12,dins,0,DI,EANN00180732,R0738,T061217,G014172,12,mixed_read_through
EANN00180732|R1111|DP|T061217|12,dpar,0,DP,EANN00180732,R1111,T061217,G014172,12,mixed_read_through
EANN00180793|R1111|DP|T061217|13,dpar,0,DP,EANN00180793,R1111,T061217,G014172,13,mixed_read_through
EANN00180733|R0738|DP|T061233|2,dpar,0,DP,EANN00180733,R0738,T061233,G014165,2,lncRNA
EANN00180754|R0738|DC|T061233|3,dcom,0,DC,EANN00180754,R0738,T061233,G014165,3,lncRNA
EANN00180733|R0738|DP|T061235|2,dpar,0,DP,EANN00180733,R0738,T061235,G014165,2,lncRNA
EANN00180751|R0738|DC|T061235|3,dcom,0,DC,EANN00180751,R0738,T061235,G014165,3,lncRNA
EANN00180733|R0738|DP|T061236|2,dpar,0,DP,EANN00180733,R0738,T061236,G014165,2,lncRNA
EANN00180751|R0738|DC|T061236|3,dcom,0,DC,EANN00180751,R0738,T061236,G014165,3,lncRNA
EANN00180735|R0738|DP|T061205|11,dpar,0,DP,EANN00180735,R0738,T061205,G014172,11,mixed_read_through
EANN00180744|R0738|DC|T061205|12,dcom,0,DC,EANN00180744,R0738,T061205,G014172,12,mixed_read_through
EANN00180744|R1111|DP|T061205|12,dpar,0,DP,EANN00180744,R1111,T061205,G014172,12,mixed_read_through
EANN00180775|R0738|DP|T061205|13,dpar,0,DP,EANN00180775,R0738,T061205,G014172,13,mixed_read_through
EANN00180775|R1111|DC|T061205|13,dcom,0,DC,EANN00180775,R1111,T061205,G014172,13,mixed_read_through
EANN00180788|R1111|DC|T061205|14,dcom,0,DC,EANN00180788,R1111,T061205,G014172,14,mixed_read_through
EANN00180793|R1111|DP|T061205|15,dpar,0,DP,EANN00180793,R1111,T061205,G014172,15,mixed_read_through
EANN00180735|R0738|DP|T061206|11,dpar,0,DP,EANN00180735,R0738,T061206,G014172,11,mixed_read_through
EANN00180744|R0738|DC|T061206|12,dcom,0,DC,EANN00180744,R0738,T061206,G014172,12,mixed_read_through
EANN00180744|R1111|DP|T061206|12,dpar,0,DP,EANN00180744,R1111,T061206,G014172,12,mixed_read_through
EANN00180774|R0738|DP|T061206|13,dpar,0,DP,EANN00180774,R0738,T061206,G014172,13,mixed_read_through
EANN00180774|R1111|DC|T061206|13,dcom,0,DC,EANN00180774,R1111,T061206,G014172,13,mixed_read_through
EANN00180786|R1111|DC|T061206|14,dcom,0,DC,EANN00180786,R1111,T061206,G014172,14,mixed_read_through
EANN00180793|R1111|DP|T061206|15,dpar,0,DP,EANN00180793,R1111,T061206,G014172,15,mixed_read_through
EANN00180735|R0738|DP|T061218|11,dpar,0,DP,EANN00180735,R0738,T061218,G014172,11,mixed_read_through
EANN00180745|R0738|DP|T061218|12,dpar,0,DP,EANN00180745,R0738,T061218,G014172,12,mixed_read_through
EANN00180745|R1111|DP|T061218|12,dpar,0,DP,EANN00180745,R1111,T061218,G014172,12,mixed_read_through
EANN00180785|R1111|DP|T061218|13,dpar,0,DP,EANN00180785,R1111,T061218,G014172,13,mixed_read_through
EANN00180736|R0738|DI|T061215|11,dins,0,DI,EANN00180736,R0738,T061215,G014172,11,mixed_read_through
EANN00180736|R1111|DP|T061215|11,dpar,0,DP,EANN00180736,R1111,T061215,G014172,11,mixed_read_through
EANN00180790|R1111|DP|T061215|12,dpar,0,DP,EANN00180790,R1111,T061215,G014172,12,mixed_read_through
EANN00180737|R0738|DI|T061209|11,dins,0,DI,EANN00180737,R0738,T061209,G014172,11,mixed_read_through
EANN00180737|R1111|DI|T061209|11,dins,0,DI,EANN00180737,R1111,T061209,G014172,11,mixed_read_through
EANN00180737|R0738|DI|T061230|13,dins,0,DI,EANN00180737,R0738,T061230,G014172,13,mixed_read_through
EANN00180737|R1111|DI|T061230|13,dins,0,DI,EANN00180737,R1111,T061230,G014172,13,mixed_read_through
EANN00180738|R0738|DP|T061110|2,dpar,0,DP,EANN00180738,R0738,T061110,G014165,2,lncRNA
EANN00180752|R0738|DC|T061110|3,dcom,0,DC,EANN00180752,R0738,T061110,G014165,3,lncRNA
EANN00180739|R0738|DC|T061221|12,dcom,0,DC,EANN00180739,R0738,T061221,G014172,12,mixed_read_through
EANN00180747|R0738|DP|T061221|13,dpar,0,DP,EANN00180747,R0738,T061221,G014172,13,mixed_read_through
EANN00180747|R1111|DP|T061221|13,dpar,0,DP,EANN00180747,R1111,T061221,G014172,13,mixed_read_through
EANN00180788|R1111|DC|T061221|14,dcom,0,DC,EANN00180788,R1111,T061221,G014172,14,mixed_read_through
EANN00180793|R1111|DP|T061221|15,dpar,0,DP,EANN00180793,R1111,T061221,G014172,15,mixed_read_through
EANN00180740|R0738|DC|T061216|11,dcom,0,DC,EANN00180740,R0738,T061216,G014172,11,mixed_read_through
EANN00180740|R1111|DP|T061216|11,dpar,0,DP,EANN00180740,R1111,T061216,G014172,11,mixed_read_through
EANN00180775|R0738|DP|T061216|12,dpar,0,DP,EANN00180775,R0738,T061216,G014172,12,mixed_read_through
EANN00180775|R1111|DC|T061216|12,dcom,0,DC,EANN00180775,R1111,T061216,G014172,12,mixed_read_through
EANN00180789|R1111|DP|T061216|13,dpar,0,DP,EANN00180789,R1111,T061216,G014172,13,mixed_read_through
EANN00180740|R0738|DC|T061239|2,dcom,0,DC,EANN00180740,R0738,T061239,G014172,2,mixed_read_through
EANN00180740|R1111|DP|T061239|2,dpar,0,DP,EANN00180740,R1111,T061239,G014172,2,mixed_read_through
EANN00180776|R0738|DP|T061239|3,dpar,0,DP,EANN00180776,R0738,T061239,G014172,3,mixed_read_through
EANN00180776|R1111|DC|T061239|3,dcom,0,DC,EANN00180776,R1111,T061239,G014172,3,mixed_read_through
EANN00180793|R1111|DP|T061239|4,dpar,0,DP,EANN00180793,R1111,T061239,G014172,4,mixed_read_through
EANN00180741|R0738|DP|T061212|11,dpar,0,DP,EANN00180741,R0738,T061212,G014172,11,mixed_read_through
EANN00180741|R1111|DP|T061212|11,dpar,0,DP,EANN00180741,R1111,T061212,G014172,11,mixed_read_through
EANN00180789|R1111|DP|T061212|12,dpar,0,DP,EANN00180789,R1111,T061212,G014172,12,mixed_read_through
EANN00180742|R0738|DP|T061214|12,dpar,0,DP,EANN00180742,R0738,T061214,G014172,12,mixed_read_through
EANN00180742|R1111|DI|T061214|12,dins,0,DI,EANN00180742,R1111,T061214,G014172,12,mixed_read_through
EANN00180743|R0738|DC|T061219|11,dcom,0,DC,EANN00180743,R0738,T061219,G014172,11,mixed_read_through
EANN00180743|R1111|DP|T061219|11,dpar,0,DP,EANN00180743,R1111,T061219,G014172,11,mixed_read_through
EANN00180766|R0738|DP|T061219|12,dpar,0,DP,EANN00180766,R0738,T061219,G014172,12,mixed_read_through
EANN00180766|R1111|DC|T061219|12,dcom,0,DC,EANN00180766,R1111,T061219,G014172,12,mixed_read_through
EANN00180784|R1111|DC|T061219|13,dcom,0,DC,EANN00180784,R1111,T061219,G014172,13,mixed_read_through
EANN00180791|R1111|DP|T061219|14,dpar,0,DP,EANN00180791,R1111,T061219,G014172,14,mixed_read_through
EANN00180743|R0738|DC|T061225|13,dcom,0,DC,EANN00180743,R0738,T061225,G014172,13,mixed_read_through
EANN00180743|R1111|DP|T061225|13,dpar,0,DP,EANN00180743,R1111,T061225,G014172,13,mixed_read_through
EANN00180768|R0738|DP|T061225|14,dpar,0,DP,EANN00180768,R0738,T061225,G014172,14,mixed_read_through
EANN00180768|R1111|DP|T061225|14,dpar,0,DP,EANN00180768,R1111,T061225,G014172,14,mixed_read_through
EANN00180743|R0738|DC|T061227|12,dcom,0,DC,EANN00180743,R0738,T061227,G014172,12,mixed_read_through
EANN00180743|R1111|DP|T061227|12,dpar,0,DP,EANN00180743,R1111,T061227,G014172,12,mixed_read_through
EANN00180768|R0738|DP|T061227|13,dpar,0,DP,EANN00180768,R0738,T061227,G014172,13,mixed_read_through
EANN00180768|R1111|DP|T061227|13,dpar,0,DP,EANN00180768,R1111,T061227,G014172,13,mixed_read_through
EANN00180744|R0738|DC|T061207|11,dcom,0,DC,EANN00180744,R0738,T061207,G014172,11,mixed_read_through
EANN00180744|R1111|DP|T061207|11,dpar,0,DP,EANN00180744,R1111,T061207,G014172,11,mixed_read_through
EANN00180776|R0738|DP|T061207|12,dpar,0,DP,EANN00180776,R0738,T061207,G014172,12,mixed_read_through
EANN00180776|R1111|DC|T061207|12,dcom,0,DC,EANN00180776,R1111,T061207,G014172,12,mixed_read_through
EANN00180793|R1111|DP|T061207|13,dpar,0,DP,EANN00180793,R1111,T061207,G014172,13,mixed_read_through
EANN00180744|R0738|DC|T061210|11,dcom,0,DC,EANN00180744,R0738,T061210,G014172,11,mixed_read_through
EANN00180744|R1111|DP|T061210|11,dpar,0,DP,EANN00180744,R1111,T061210,G014172,11,mixed_read_through
EANN00180777|R0738|DP|T061210|12,dpar,0,DP,EANN00180777,R0738,T061210,G014172,12,mixed_read_through
EANN00180777|R1111|DP|T061210|12,dpar,0,DP,EANN00180777,R1111,T061210,G014172,12,mixed_read_through
EANN00180744|R0738|DC|T061211|12,dcom,0,DC,EANN00180744,R0738,T061211,G014172,12,mixed_read_through
EANN00180744|R1111|DP|T061211|12,dpar,0,DP,EANN00180744,R1111,T061211,G014172,12,mixed_read_through
EANN00180777|R0738|DP|T061211|13,dpar,0,DP,EANN00180777,R0738,T061211,G014172,13,mixed_read_through
EANN00180777|R1111|DP|T061211|13,dpar,0,DP,EANN00180777,R1111,T061211,G014172,13,mixed_read_through
EANN00180744|R0738|DC|T061220|11,dcom,0,DC,EANN00180744,R0738,T061220,G014172,11,mixed_read_through
EANN00180744|R1111|DP|T061220|11,dpar,0,DP,EANN00180744,R1111,T061220,G014172,11,mixed_read_through
EANN00180773|R0738|DP|T061220|12,dpar,0,DP,EANN00180773,R0738,T061220,G014172,12,mixed_read_through
EANN00180773|R1111|DC|T061220|12,dcom,0,DC,EANN00180773,R1111,T061220,G014172,12,mixed_read_through
EANN00180785|R1111|DP|T061220|13,dpar,0,DP,EANN00180785,R1111,T061220,G014172,13,mixed_read_through
EANN00180744|R0738|DC|T061240|2,dcom,0,DC,EANN00180744,R0738,T061240,G014172,2,mixed_read_through
EANN00180744|R1111|DP|T061240|2,dpar,0,DP,EANN00180744,R1111,T061240,G014172,2,mixed_read_through
EANN00180776|R0738|DP|T061240|3,dpar,0,DP,EANN00180776,R0738,T061240,G014172,3,mixed_read_through
